time_utc,era5_hour,valid_fraction,mean_no2,blh,cluster,u10,u100,u850,v10,v100,v850,ws10,wd10,ws100,wd100,ws850,wd850
2021-10-02 08:05:00,2021-10-02 08:00:00,1.0995475113122173,4.808433194683447e-05,672.6795654296875,C1_shivajinagar_kasarwadi,-2.267477512359619,-3.0959789752960205,-3.5224647521972656,-0.7792727947235107,-0.9208321571350098,-0.34777164459228516,2.39764892293529,71.03349273788353,3.2300182162162665,73.43602581542677,3.5395908022332985,84.36148202065817
2021-10-02 08:05:00,2021-10-02 08:00:00,1.0995475113122173,4.808433194683447e-05,616.8662109375,C2_pcmc,-2.1052234172821045,-2.8756086826324463,-3.692281723022461,-0.9362618923187256,-1.1287455558776855,-0.5242128372192383,2.3040295066863146,66.02371643882537,3.089205694923007,68.56879887071273,3.729308705493708,81.91941861839894
2021-10-02 08:05:00,2021-10-02 08:00:00,1.0995475113122173,4.808433194683447e-05,616.8662109375,C3_dehu_talegaon,-2.1052234172821045,-2.8756086826324463,-3.692281723022461,-0.9362618923187256,-1.1287455558776855,-0.5242128372192383,2.3040295066863146,66.02371643882537,3.089205694923007,68.56879887071273,3.729308705493708,81.91941861839894
2021-10-03 07:46:00,2021-10-03 08:00:00,0.6108597285067874,4.031897077949901e-05,766.460205078125,C1_shivajinagar_kasarwadi,0.08205080032348633,-0.1408066749572754,-0.7612266540527344,0.9935696721076965,1.3272275924682617,2.089062213897705,0.9969518680287028,184.72087793927145,1.334675841514194,173.944095752388,2.2234313464497846,159.97892832040938
2021-10-03 07:46:00,2021-10-03 08:00:00,0.6108597285067874,4.031897077949901e-05,606.579833984375,C2_pcmc,-0.059990882873535156,-0.33983421325683594,-0.5617485046386719,0.922518789768219,1.2260973453521729,1.4436249732971191,0.9244673187859945,176.27932617908937,1.2723214974131098,164.50836102331903,1.5490688964635795,158.73781553305378
2021-10-03 07:46:00,2021-10-03 08:00:00,0.6108597285067874,4.031897077949901e-05,606.579833984375,C3_dehu_talegaon,-0.059990882873535156,-0.33983421325683594,-0.5617485046386719,0.922518789768219,1.2260973453521729,1.4436249732971191,0.9244673187859945,176.27932617908937,1.2723214974131098,164.50836102331903,1.5490688964635795,158.73781553305378
2021-10-04 07:27:00,2021-10-04 07:00:00,0.7918552036199095,4.953693470707882e-05,970.1292724609375,C1_shivajinagar_kasarwadi,0.39422082901000977,0.46788835525512695,0.4446144104003906,-0.3961087763309479,-0.47358763217926025,-0.44391345977783203,0.5588490178140606,315.1368684748054,0.665736252833287,315.34683893129085,0.6282842777816519,314.9547999501916
2021-10-04 07:27:00,2021-10-04 07:00:00,0.7918552036199095,4.953693470707882e-05,956.182373046875,C2_pcmc,0.3122379779815674,0.3612549304962158,0.4625205993652344,-0.2463434636592865,-0.30415821075439453,-0.3054361343383789,0.39771554782491464,308.2720487083808,0.47224711960703414,310.095667159431,0.5542711764080358,303.43969691761293
2021-10-04 07:27:00,2021-10-04 07:00:00,0.7918552036199095,4.953693470707882e-05,956.182373046875,C3_dehu_talegaon,0.3122379779815674,0.3612549304962158,0.4625205993652344,-0.2463434636592865,-0.30415821075439453,-0.3054361343383789,0.39771554782491464,308.2720487083808,0.47224711960703414,310.095667159431,0.5542711764080358,303.43969691761293
2021-10-05 07:08:00,2021-10-05 07:00:00,1.2262443438914028,4.077866151210342e-05,1017.7227783203125,C1_shivajinagar_kasarwadi,-1.7883849143981934,-2.27415132522583,-2.6871776580810547,-0.540473222732544,-0.6624867916107178,-0.7203884124755859,1.8682697627853253,73.18449898870841,2.368681700669185,73.75854291771464,2.7820645626798592,74.992812098532
2021-10-05 07:08:00,2021-10-05 07:00:00,1.2262443438914028,4.077866151210342e-05,1001.164794921875,C2_pcmc,-1.701566219329834,-2.1467559337615967,-2.2964305877685547,-0.3812713623046875,-0.47829103469848633,-0.5741233825683594,1.7437590001138623,77.37029858552012,2.1993915870107292,77.43980709854691,2.367110285316416,75.96338702419598
2021-10-05 07:08:00,2021-10-05 07:00:00,1.2262443438914028,4.077866151210342e-05,1001.164794921875,C3_dehu_talegaon,-1.701566219329834,-2.1467559337615967,-2.2964305877685547,-0.3812713623046875,-0.47829103469848633,-0.5741233825683594,1.7437590001138623,77.37029858552012,2.1993915870107292,77.43980709854691,2.367110285316416,75.96338702419598
2021-10-07 08:11:00,2021-10-07 08:00:00,0.986425339366516,3.2339719104223864e-05,1032.6163330078125,C1_shivajinagar_kasarwadi,-3.4285097122192383,-4.5710248947143555,-5.635022163391113,0.5409253835678101,0.791872501373291,1.2735596895217896,3.470919059466761,98.96580680546734,4.639108820293999,99.82822803260865,5.777147138915876,102.73533897274243
2021-10-07 08:11:00,2021-10-07 08:00:00,0.986425339366516,3.2339719104223864e-05,1011.6180419921875,C2_pcmc,-3.3629307746887207,-4.445018768310547,-5.218071937561035,0.8951889872550964,1.2367383241653442,1.6368021965026855,3.4800383213768327,104.90608251346805,4.613861022299254,105.54817156741981,5.4687655075014865,107.41557182996303
2021-10-07 08:11:00,2021-10-07 08:00:00,0.986425339366516,3.2339719104223864e-05,1011.6180419921875,C3_dehu_talegaon,-3.3629307746887207,-4.445018768310547,-5.218071937561035,0.8951889872550964,1.2367383241653442,1.6368021965026855,3.4800383213768327,104.90608251346805,4.613861022299254,105.54817156741981,5.4687655075014865,107.41557182996303
2021-10-09 07:33:00,2021-10-09 08:00:00,0.5520361990950227,3.451216691352363e-05,455.337890625,C1_shivajinagar_kasarwadi,1.2067674398422241,1.470245599746704,0.7294254302978516,0.28582215309143066,0.32566213607788086,-0.150282621383667,1.2401540053804516,256.6750725750933,1.5058811209552212,257.5105296680516,0.7447458121098449,281.6416814999411
2021-10-09 07:33:00,2021-10-09 08:00:00,0.5520361990950227,3.451216691352363e-05,509.6328125,C2_pcmc,0.9121793508529663,1.0812695026397705,0.5853691101074219,0.36722230911254883,0.41910314559936523,-0.1903085708618164,0.9833226288622119,248.07142453940895,1.159651320005345,248.81352691862864,0.6155276981675333,288.00979275503215
2021-10-09 07:33:00,2021-10-09 08:00:00,0.5520361990950227,3.451216691352363e-05,509.6328125,C3_dehu_talegaon,0.9121793508529663,1.0812695026397705,0.5853691101074219,0.36722230911254883,0.41910314559936523,-0.1903085708618164,0.9833226288622119,248.07142453940895,1.159651320005345,248.81352691862864,0.6155276981675333,288.00979275503215
2021-10-11 06:55:00,2021-10-11 07:00:00,1.1176470588235294,2.7592653056755343e-05,1015.7408447265625,C1_shivajinagar_kasarwadi,-1.6782708168029785,-2.1407322883605957,-2.3538455963134766,0.23873619735240936,0.2791905105113983,0.5137221813201904,1.6951660409702718,98.09608120787547,2.1588612904930247,97.4304752967364,2.409252907202712,102.31163743565196
2021-10-11 06:55:00,2021-10-11 07:00:00,1.1176470588235294,2.7592653056755343e-05,944.3692626953125,C2_pcmc,-1.9371788501739502,-2.4501519203186035,-2.246278762817383,0.3973196744918823,0.4940941035747528,0.4918396472930908,1.9775046956453992,101.59074644874246,2.4994746279625004,101.40127670802707,2.299494405066858,102.35043432353854
2021-10-11 06:55:00,2021-10-11 07:00:00,1.1176470588235294,2.7592653056755343e-05,944.3692626953125,C3_dehu_talegaon,-1.9371788501739502,-2.4501519203186035,-2.246278762817383,0.3973196744918823,0.4940941035747528,0.4918396472930908,1.9775046956453992,101.59074644874246,2.4994746279625004,101.40127670802707,2.299494405066858,102.35043432353854
2021-10-11 08:36:00,2021-10-11 09:00:00,1.2262443438914028,2.9378037553143936e-05,892.29345703125,C1_shivajinagar_kasarwadi,0.20042210817337036,0.11812195181846619,-2.0612316131591797,0.20871330797672272,0.2930602729320526,0.5019683837890625,0.28936182604352717,223.83905004978632,0.3159701237022469,201.95257347787856,2.1214730781724755,103.6867303197447
2021-10-11 08:36:00,2021-10-11 09:00:00,1.2262443438914028,2.9378037553143936e-05,899.338623046875,C2_pcmc,0.2280004918575287,0.17008744180202484,-1.8188648223876953,0.27784812450408936,0.3461264967918396,0.8147153854370117,0.3594214859711575,219.37209542984488,0.3856595514701387,206.1696192933968,1.9929953340103939,114.12881004963018
2021-10-11 08:36:00,2021-10-11 09:00:00,1.2262443438914028,2.9378037553143936e-05,899.338623046875,C3_dehu_talegaon,0.2280004918575287,0.17008744180202484,-1.8188648223876953,0.27784812450408936,0.3461264967918396,0.8147153854370117,0.3594214859711575,219.37209542984488,0.3856595514701387,206.1696192933968,1.9929953340103939,114.12881004963018
2021-10-12 08:17:00,2021-10-12 08:00:00,0.9547511312217196,4.1776852421062015e-05,1305.452880859375,C1_shivajinagar_kasarwadi,-1.9494407176971436,-2.4787564277648926,-2.7846555709838867,0.1965315341949463,0.297071635723114,0.44231104850769043,1.9593222694974335,95.7567843723262,2.496494539336503,96.83413404472174,2.8195648090873116,99.02538800036362
2021-10-12 08:17:00,2021-10-12 08:00:00,0.9547511312217196,4.1776852421062015e-05,1292.8072509765625,C2_pcmc,-1.906081199645996,-2.39878249168396,-2.469162940979004,0.23920315504074097,0.33580440282821655,0.5454857349395752,1.9210319333695014,97.15292477908679,2.422172999471409,97.96902131795159,2.528699332883736,102.45764890030676
2021-10-12 08:17:00,2021-10-12 08:00:00,0.9547511312217196,4.1776852421062015e-05,1292.8072509765625,C3_dehu_talegaon,-1.906081199645996,-2.39878249168396,-2.469162940979004,0.23920315504074097,0.33580440282821655,0.5454857349395752,1.9210319333695014,97.15292477908679,2.422172999471409,97.96902131795159,2.528699332883736,102.45764890030676
2021-10-13 07:58:00,2021-10-13 08:00:00,1.2262443438914028,4.049493639130886e-05,1577.172119140625,C1_shivajinagar_kasarwadi,-3.0776872634887695,-4.083322525024414,-4.823415756225586,-0.9094082117080688,-1.1822808980941772,-1.554032325744629,3.2092338941502936,73.5384182025349,4.251036457779459,73.85221118341178,5.06757891175505,72.1418367298599
2021-10-13 07:58:00,2021-10-13 08:00:00,1.2262443438914028,4.049493639130886e-05,1458.94384765625,C2_pcmc,-2.906015396118164,-3.812547206878662,-4.334465026855469,-0.548442542552948,-0.7003751993179321,-1.0324759483337402,2.957315455773657,79.31246505335548,3.8763438475576337,79.59066880129308,4.455737161561579,76.60174218983866
2021-10-13 07:58:00,2021-10-13 08:00:00,1.2262443438914028,4.049493639130886e-05,1458.94384765625,C3_dehu_talegaon,-2.906015396118164,-3.812547206878662,-4.334465026855469,-0.548442542552948,-0.7003751993179321,-1.0324759483337402,2.957315455773657,79.31246505335548,3.8763438475576337,79.59066880129308,4.455737161561579,76.60174218983866
2021-10-14 07:39:00,2021-10-14 08:00:00,0.8597285067873304,3.5699402772330494e-05,1756.4638671875,C1_shivajinagar_kasarwadi,-3.113250255584717,-4.080550670623779,-4.621618270874023,-0.8591524362564087,-1.1479597091674805,-1.380678653717041,3.2296238267983512,74.57228433349883,4.238950963316285,74.28739578351542,4.823445758636299,73.3668237429971
